#Acq. time (s)=	120
#Accumulations=	3
#Range=	Off
#Autofocus=	Off
#Macrospot=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal-Dark
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Detector temperature (°C)=	-75.13
#Instrument=	LabRAM HR Evol
#Detector=	Synapse
#Objective=	X40_UVB
#Grating=	1800 (500nm)
#ND Filter=	100%
#Laser (nm)=	229 
#Spectro (cm-¹)=	2350.07
#Hole=	150.001
#Range=	UV
#StageXY=	Marzhauser
#StageZ=	Marzhauser
#X (µm)=	0
#Y (µm)=	0
#Z (µm)=	0
#Full time(mm:ss)=	8:02
#Project=	2021-4-15_Andrew_fertilizer_DUV
#Sample=	
#Site=	
#Title=	_13_50_11_2021_04_15_Gro Fine_3_120 s_229 nm_1800 (500nm)_X40_UVB_150_100%
#Remark=	
#Date=	15.04.2021 13:54
#Acquired=	15.04.2021 13:54:13
727.454	22
729.109	27
730.763	31.5
732.417	37
734.071	30
735.725	32
737.376	40
739.029	35
740.683	42
742.336	21
743.989	47
745.642	27.5
747.295	36
748.948	51.5
750.6	48
752.253	37.5
753.905	43
755.558	43
757.21	55.5
758.862	50.5
760.511	50
762.163	53.5
763.814	48.5
765.466	70.5
767.117	60.5
768.768	61.5
770.42	59
772.071	61
773.721	61
775.372	63
777.02	49
778.671	67
780.321	76.5
781.971	67
783.621	68
785.271	62
786.921	56.5
788.571	76
790.218	67
791.867	66.5
793.517	83.5
795.166	77
796.815	79
798.464	74.5
800.113	60.5
801.759	66
803.407	66
805.056	60.5
806.704	69.5
808.352	59.5
810	61
811.646	59
813.293	67
814.941	60
816.589	52
818.236	55
819.881	78.5
821.528	67
823.175	66
824.822	64
826.469	73
828.113	76.5
829.759	75.5
831.406	58.5
833.052	47
834.698	58.5
836.341	69
837.987	60
839.633	56
841.279	61
842.924	60
844.567	58
846.212	51
847.857	68
849.502	66
851.145	57
852.789	55
