#Acq. time (s)=	120
#Accumulations=	3
#Range=	Off
#Autofocus=	Off
#Macrospot=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	2
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Detector temperature (°C)=	-74.9
#Instrument=	LabRAM HR Evol
#Detector=	Synapse
#Objective=	X40_UVB
#Grating=	1800 (500nm)
#ND Filter=	100%
#Laser (nm)=	229 
#Spectro (cm-¹)=	2500.13
#Hole=	199.981
#Range=	UV
#StageXY=	Marzhauser
#StageZ=	Marzhauser
#X (µm)=	-5728.15
#Y (µm)=	19938.5
#Z (µm)=	-2832.8
#Full time(mm:ss)=	6:00
#Project=	
#Sample=	
#Site=	
#Title=	_11_17_26_2021_08_12_grofine_2ml_2H20_3_120 s_229 nm_1800 (500nm)_X40_UVB_200_100%
#Remark=	
#Date=	12.08.2021 11:19
#Acquired=	12.08.2021 11:19:26
890.778	764.5
894.058	720
897.341	765.5
900.623	694
903.903	720.5
907.184	707
910.462	740.5
913.742	759.5
917.022	686.5
920.299	676
923.575	693
926.853	689
930.131	637
933.406	632
936.68	611
939.956	619
943.232	656
946.504	637.5
949.776	634.5
953.051	614
956.322	638
959.592	631
962.865	665
966.138	736.5
969.407	774.5
972.675	804
975.946	937
979.213	1141.5
982.481	1305
985.75	1713
989.013	2116.5
992.281	2699
995.546	3241.5
998.811	3664
1002.08	3674
1005.34	3507
1008.6	2876
1011.87	2280
1015.13	1804.5
1018.39	1362
1021.65	1082.5
1024.91	946
1028.18	821
1031.43	753
1034.7	725
1037.95	686.5
1041.21	651
1044.47	630
1047.73	597
1050.98	611
1054.24	587
1057.5	583
1060.75	628.5
1064.01	568.5
1067.26	592
1070.52	605
1073.77	577
1077.02	634.5
1080.27	581
1083.53	615.5
1086.77	614
1090.03	588
1093.27	575
1096.52	611.5
1099.77	631
1103.02	654
1106.27	643
1109.51	672
1112.76	703
1116.01	669
1119.26	688
1122.5	724.5
1125.75	699
1128.99	723
1132.23	742.5
1135.48	811
1138.72	824.5
1141.96	847
1145.2	889
1148.44	931.5
1151.68	963
1154.92	946.5
1158.16	965.5
1161.4	875
1164.64	893
1167.88	858
1171.12	820
1174.35	761
1177.59	705
1180.82	650
1184.06	650.5
1187.29	631
1190.53	590
1193.76	602.5
1196.99	592
1200.23	581
1203.46	583
1206.69	567
1209.92	580
1213.15	557
1216.38	580.5
1219.61	564
1222.84	567
1226.07	577
1229.3	596
1232.53	545
1235.75	569
1238.98	592
1242.2	569
1245.43	551
1248.65	555
1251.88	581
1255.1	571
1258.32	568.5
1261.55	589.5
1264.77	600
1267.99	592
1271.21	568
1274.43	587
1277.65	587
1280.87	611
1284.09	597
1287.31	626.5
1290.53	646.5
1293.74	683.5
1296.96	705
1300.18	700
1303.39	665
1306.61	695
1309.82	710
1313.04	705.5
1316.25	671
1319.46	728.5
1322.68	697.5
1325.89	702
1329.1	711.5
1332.31	720.5
1335.52	763.5
1338.73	802
1341.94	748
1345.15	726
1348.36	771
1351.57	801
1354.78	757
1357.98	787.5
1361.19	750
1364.4	788
1367.6	837
1370.81	818
1374.01	832
1377.22	832.5
1380.42	910.5
1383.62	882.5
1386.82	929
1390.02	1028.5
1393.22	1029.5
1396.43	1074
1399.63	1017
1402.83	1067
1406.03	1008.5
1409.23	939
1412.43	947.5
1415.62	949.5
1418.82	914.5
1422.01	911
1425.21	901
1428.41	862.5
1431.6	866
1434.8	852
1437.99	874
1441.18	892.5
1444.38	940
1447.57	943.5
1450.76	1002
1453.96	984.5
1457.15	1075
1460.33	1089
1463.52	1097.5
1466.72	1129.5
1469.91	1128
1473.09	1122.5
1476.28	1104.5
1479.47	1035
1482.66	981
1485.84	1011
1489.03	992
1492.21	1027.5
1495.4	960.5
1498.58	956
1501.76	956
1504.95	994
1508.13	974
1511.31	967
1514.49	989
1517.68	1001.5
1520.86	1018.5
1524.04	1029.5
1527.22	990
1530.4	1077
1533.57	1029
1536.75	1054.5
1539.93	1099
1543.11	1083
1546.29	1142.5
1549.46	1179.5
1552.64	1232
1555.81	1270
1558.98	1307
1562.16	1381
1565.34	1444
1568.51	1489
1571.68	1564
1574.85	1622
1578.02	1682
1581.19	1774
1584.36	1826.5
1587.54	1890
1590.7	1965
1593.88	2018
1597.04	2019
1600.21	2033
1603.38	2021.5
1606.55	2001
1609.71	1973
1612.88	2031
1616.04	1923
1619.21	1833
1622.37	1878.5
1625.54	1923
1628.7	1857
1631.86	1941.5
1635.03	1948
1638.19	2004
1641.35	1901
1644.51	1976
1647.67	2031.5
1650.83	1953
1653.99	1994
1657.15	1990
1660.31	1947
1663.46	2037.5
1666.62	1955
1669.78	1929
1672.93	1902
1676.09	1765
1679.25	1708.5
1682.4	1600
1685.55	1471
1688.71	1435
1691.86	1319
1695.01	1247
1698.17	1210.5
1701.32	1155
1704.47	1046
1707.62	1043
1710.77	1005.5
1713.92	944.5
1717.07	864
1720.22	865
1723.36	802
1726.51	780
1729.66	764
1732.81	735.5
1735.95	704
1739.1	644
1742.24	638
1745.39	656.5
1748.53	598.5
1751.68	610.5
1754.82	590.5
1757.96	574
1761.1	585
1764.25	556
1767.39	570
1770.53	530
1773.67	521.5
1776.81	496
1779.95	511
1783.09	529
1786.22	493
1789.36	475
1792.5	479.5
1795.63	470.5
1798.77	449
1801.91	456
1805.04	458
1808.18	477
1811.31	465
1814.44	435.5
1817.58	489
1820.71	418
1823.84	440
1826.97	422
1830.1	473
1833.23	439.5
1836.36	445
1839.49	444
1842.62	457.5
1845.75	420.5
1848.88	444
1852.01	430.5
1855.13	422.5
1858.26	464
1861.39	404
1864.51	426
1867.64	385
1870.76	441
1873.89	433
1877.01	417
1880.13	431
1883.26	426
1886.38	441.5
1889.5	442
1892.62	418
1895.74	410.5
1898.86	449
1901.98	424.5
1905.1	427
1908.22	413
1911.33	424
1914.45	453
1917.57	425
1920.69	397
1923.8	413.5
1926.92	447.5
1930.03	438.5
1933.15	443
1936.26	467
1939.38	440
1942.49	440
1945.6	444.5
1948.71	448.5
1951.83	419
1954.94	439
1958.05	438.5
1961.16	474.5
1964.27	444
1967.38	459.5
1970.49	465.5
1973.59	443
1976.7	478.5
1979.81	461
1982.91	472.5
1986.02	476
1989.13	495.5
1992.23	489
1995.34	498.5
1998.44	502
2001.54	468
2004.64	519
2007.75	502
2010.85	495
2013.95	510.5
2017.05	511
2020.16	560
2023.25	515
2026.36	545
2029.45	525
2032.55	520
2035.65	538
2038.75	537
2041.85	541
2044.94	557
2048.04	522.5
2051.14	557.5
2054.23	532
2057.32	547
2060.42	556
2063.51	581.5
2066.61	586
2069.7	547
2072.79	592
2075.88	562.5
2078.97	560.5
2082.06	586
2085.15	533
2088.24	572
2091.33	595
2094.42	587.5
2097.51	609.5
2100.6	553
2103.69	576
2106.77	576
2109.86	605
2112.95	619.5
2116.03	600
2119.12	585
2122.2	608.5
2125.28	586.5
2128.37	581
2131.45	581
2134.53	608
2137.61	607.5
2140.7	579
2143.78	600.5
2146.86	579
2149.94	587
2153.02	579
2156.1	631.5
2159.17	598
2162.25	609
2165.33	617
2168.41	617
2171.48	621.5
2174.56	623.5
2177.64	613.5
2180.71	590
2183.79	567
2186.86	594
2189.93	583.5
2193.01	597
2196.08	587
2199.15	590
2202.22	583.5
2205.29	561
2208.36	582
2211.43	572
2214.5	561
2217.57	591
2220.64	567.5
2223.71	579
2226.78	581
2229.85	588
2232.91	556.5
2235.98	555.5
2239.04	560
2242.11	535
2245.17	542
2248.24	553
2251.3	547
2254.37	543.5
2257.43	558.5
2260.49	536
2263.55	531.5
2266.61	532.5
2269.68	548
2272.74	537
2275.79	527
2278.85	485
2281.91	513.5
2284.97	485
2288.03	518
2291.09	486.5
2294.14	534
2297.2	505.5
2300.26	488.5
2303.31	485
2306.37	492
2309.42	468
2312.48	524.5
2315.53	501.5
2318.58	473
2321.64	498
2324.69	498
2327.74	469.5
2330.79	505
2333.84	449
2336.89	445
2339.94	456
2342.99	435.5
2346.04	439
2349.09	404
2352.14	440
2355.19	428.5
2358.23	434
2361.28	433.5
2364.32	405
2367.37	415.5
2370.42	430
2373.46	423
2376.5	416
2379.55	412.5
2382.59	431
2385.63	421
2388.67	421
2391.71	422
2394.75	426
2397.8	426
2400.84	412.5
2403.88	401.5
2406.92	415
2409.95	400
2412.99	414.5
2416.03	381
2419.06	419.5
2422.1	422
2425.14	399
2428.18	408
2431.21	372
2434.25	385
2437.28	410
2440.31	388
2443.35	374
2446.38	383
2449.41	377
2452.45	401
2455.48	352
2458.51	391.5
2461.54	377
2464.57	393
2467.6	394.5
2470.62	401
2473.65	403.5
2476.68	416
2479.71	376
2482.74	356
2485.76	385
2488.79	405
2491.82	385.5
2494.84	369
2497.87	388.5
2500.89	385
2503.91	398
2506.94	371
2509.96	399
2512.98	399
2516	406
2519.03	381.5
2522.05	383
2525.07	418.5
2528.09	374
2531.1	394
2534.13	387
2537.14	356
2540.16	376
2543.18	384
2546.2	388
2549.21	382
2552.23	398.5
2555.24	370
2558.26	399.5
2561.27	411.5
2564.29	390
2567.3	398
2570.32	394
2573.33	408.5
2576.34	388
2579.35	380
2582.36	402.5
2585.38	391.5
2588.39	412.5
2591.4	410
2594.4	407
2597.41	427
2600.42	413
2603.43	405
2606.44	424
2609.45	402
2612.45	417
2615.46	429
2618.46	391.5
2621.47	415
2624.48	437.5
2627.48	458.5
2630.48	451
2633.49	426.5
2636.49	455
2639.49	439
2642.49	449.5
2645.49	462.5
2648.5	465.5
2651.49	452
2654.49	465
2657.49	476
2660.49	466
2663.49	486.5
2666.49	471
2669.49	512.5
2672.48	458
2675.48	497
2678.48	501
2681.47	509
2684.47	523.5
2687.46	496
2690.46	522.5
2693.45	527.5
2696.45	524.5
2699.44	539.5
2702.43	551
2705.42	525
2708.41	510
2711.4	541.5
2714.4	543.5
2717.38	529
2720.38	558
2723.36	569
2726.35	559
2729.34	554
2732.33	576
2735.32	560
2738.3	546
2741.29	577
2744.28	578.5
2747.26	584
2750.24	596
2753.23	575
2756.21	590
2759.2	605
2762.18	607.5
2765.16	603
2768.15	585
2771.13	619.5
2774.11	624
2777.09	631.5
2780.07	618.5
2783.05	644.5
2786.03	614
2789.01	642.5
2791.98	659
2794.96	670
2797.94	678
2800.92	703.5
2803.89	682
2806.87	698.5
2809.84	751
2812.82	732
2815.79	717.5
2818.77	755.5
2821.74	754
2824.71	750
2827.69	778
2830.66	834.5
2833.63	804
2836.6	809
2839.57	851
2842.55	859
2845.51	895.5
2848.48	902
2851.45	915
2854.42	957.5
2857.39	995.5
2860.36	976
2863.32	1005.5
2866.29	1041
2869.26	1071
2872.22	1036
2875.19	1116
2878.15	1155.5
2881.12	1169.5
2884.08	1191
2887.04	1208
2890.01	1237.5
2892.97	1263.5
2895.93	1365
2898.89	1382
2901.85	1391
2904.82	1411
2907.77	1506
2910.73	1533
2913.69	1571
2916.65	1554
2919.61	1634.5
