Data from yellow pellet_Subt2__0__15-39-25-156.txt Node

Date: Mon Apr 05 15:39:25 EDT 2021
User: ajo5182
Spectrometer: USB2E133
Scans to average: 1
Trigger mode: 1
Integration Time (sec): 1.000000E-2
Electric dark correction enabled: true
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
175.383	1.39
175.57	2.39
175.756	1.39
175.942	-4.61
176.128	0.39
176.315	3.39
176.501	-2.61
176.687	-0.61
176.873	0.39
177.059	-0.61
177.245	-2.61
177.431	0.39
177.617	-0.61
177.803	-3.61
177.989	0.39
178.175	2.39
178.361	1.39
178.547	1.39
178.733	3.39
178.919	-3.61
179.105	1.39
179.291	-2.61
179.477	0.39
179.663	1.39
179.848	4.39
180.034	-4.61
180.22	-0.61
180.406	3.39
180.591	0.39
180.777	1.39
180.963	0.39
181.148	-3.61
181.334	-1.61
181.52	3.39
181.705	-0.61
181.891	-2.61
182.076	-2.61
182.262	1.39
182.448	-3.61
182.633	0.39
182.819	2.39
183.004	6.39
183.189	-3.61
183.375	-4.61
183.56	-0.61
183.746	-8.61
183.931	-3.61
184.116	1.39
184.302	-2.61
184.487	-2.61
184.672	-7.61
184.857	-5.61
185.043	-5.61
185.228	2.39
185.413	0.39
185.598	1.39
185.783	-5.61
185.969	0.39
186.154	3.39
186.339	4.39
186.524	-3.61
186.709	-4.61
186.894	4.39
187.079	-3.61
187.264	-1.61
187.449	-2.61
187.634	-2.61
187.819	-0.61
188.004	1.39
188.189	-0.61
188.374	-3.61
188.558	1.39
188.743	0.39
188.928	-4.61
189.113	5.39
189.298	-4.61
189.482	1.39
189.667	-0.61
189.852	-4.61
190.037	2.39
190.221	4.39
190.406	-2.61
190.591	2.39
190.775	0.39
190.96	-2.61
191.144	-1.61
191.329	3.39
191.513	0.39
191.698	-0.61
191.883	-3.61
192.067	-3.61
192.251	3.39
192.436	4.39
192.62	1.39
192.805	-0.61
192.989	5.39
193.173	2.39
193.358	2.39
193.542	-11.61
193.726	-7.61
193.911	-2.61
194.095	3.39
194.279	2.39
194.463	5.39
194.648	-0.61
194.832	1.39
195.016	2.39
195.2	0.39
195.384	-3.61
195.568	3.39
195.752	-2.61
195.936	0.39
196.12	-0.61
196.304	3.39
196.488	7.39
196.672	-0.61
196.856	4.39
197.04	4.39
197.224	4.39
197.408	-0.61
197.592	1.39
197.776	0.39
197.96	2.39
198.143	-1.61
198.327	3.39
198.511	-2.61
198.695	5.39
198.878	-4.61
199.062	-0.61
199.246	-1.61
199.43	-0.61
199.613	-4.61
199.797	-2.61
199.98	-2.61
200.164	-1.61
200.348	-0.61
200.531	-0.61
200.715	3.39
200.898	6.39
201.082	-0.61
201.265	-2.61
201.449	-5.61
201.632	-2.61
201.815	-4.61
201.999	-2.61
202.182	-2.61
202.365	-2.61
202.549	4.39
202.732	0.39
202.915	2.39
203.099	-3.61
203.282	-1.61
203.465	-2.61
203.648	-1.61
203.832	-3.61
204.015	-0.61
204.198	-5.61
204.381	-0.61
204.564	-4.61
204.747	0.39
204.93	5.39
205.113	4.39
205.296	4.39
205.479	-1.61
205.662	-3.61
205.845	-4.61
206.028	-0.61
206.211	-0.61
206.394	-5.61
206.577	-4.61
206.76	-2.61
206.943	1.39
207.125	1.39
207.308	-3.61
207.491	1.39
207.674	-5.61
207.857	-0.61
208.039	7.39
208.222	7.39
208.405	1.39
208.587	0.39
208.77	-5.61
208.953	0.39
209.135	1.39
209.318	4.39
209.5	2.39
209.683	3.39
209.865	2.39
210.048	2.39
210.23	-2.61
210.413	4.39
210.595	0.39
210.778	-1.61
210.96	2.39
211.142	5.39
211.325	0.39
211.507	0.39
211.69	9.39
211.872	-0.61
212.054	6.39
212.236	3.39
212.419	6.39
212.601	4.39
212.783	0.39
212.965	0.39
213.147	-3.61
213.329	3.39
213.512	2.39
213.694	1.39
213.876	-1.61
214.058	-0.61
214.24	9.39
214.422	6.39
214.604	4.39
214.786	7.39
214.968	4.39
215.15	9.39
215.332	8.39
215.514	6.39
215.695	6.39
215.877	5.39
216.059	1.39
216.241	0.39
216.423	1.39
216.605	2.39
216.786	2.39
216.968	3.39
217.15	5.39
217.331	4.39
217.513	8.39
217.695	6.39
217.876	5.39
218.058	-0.61
218.24	8.39
218.421	3.39
218.603	4.39
218.784	4.39
218.966	4.39
219.147	4.39
219.329	3.39
219.51	7.39
219.692	3.39
219.873	6.39
220.054	0.39
220.236	3.39
220.417	6.39
220.599	4.39
220.78	5.39
220.961	5.39
221.142	2.39
221.324	10.39
221.505	14.39
221.686	16.39
221.867	4.39
222.048	7.39
222.23	4.39
222.411	3.39
222.592	7.39
222.773	9.39
222.954	6.39
223.135	9.39
223.316	7.39
223.497	6.39
223.678	12.39
223.859	11.39
224.04	12.39
224.221	9.39
224.402	11.39
224.583	4.39
224.764	4.39
224.944	12.39
225.125	14.39
225.306	12.39
225.487	17.39
225.668	14.39
225.848	10.39
226.029	8.39
226.21	7.39
226.391	7.39
226.571	11.39
226.752	21.39
226.933	11.39
227.113	8.39
227.294	9.39
227.474	8.39
227.655	13.39
227.835	12.39
228.016	14.39
228.196	17.39
228.377	10.39
228.557	14.39
228.738	20.39
228.918	17.39
229.098	18.39
229.279	26.39
229.459	33.39
229.64	36.39
229.82	25.39
230	28.39
230.18	21.39
230.361	15.39
230.541	20.39
230.721	17.39
230.901	19.39
231.081	16.39
231.262	22.39
231.442	16.39
231.622	18.39
231.802	21.39
231.982	14.39
232.162	18.39
232.342	18.39
232.522	13.39
232.702	9.39
232.882	21.39
233.062	21.39
233.242	20.39
233.422	16.39
233.602	23.39
233.781	22.39
233.961	21.39
234.141	18.39
234.321	18.39
234.501	27.39
234.68	26.39
234.86	25.39
235.04	23.39
235.22	23.39
235.399	23.39
235.579	24.39
235.759	23.39
235.938	24.39
236.118	28.39
236.297	28.39
236.477	20.39
236.657	21.39
236.836	25.39
237.016	25.39
237.195	27.39
237.374	23.39
237.554	24.39
237.733	35.39
237.913	31.39
238.092	26.39
238.271	27.39
238.451	27.39
238.63	25.39
238.809	20.39
238.989	25.39
239.168	28.39
239.347	24.39
239.526	27.39
239.706	32.39
239.885	29.39
240.064	28.39
240.243	30.39
240.422	32.39
240.601	30.39
240.78	32.39
240.959	32.39
241.138	31.39
241.318	28.39
241.497	27.39
241.675	27.39
241.854	27.39
242.033	20.39
242.212	23.39
242.391	26.39
242.57	32.39
242.749	26.39
242.928	26.39
243.107	31.39
243.285	33.39
243.464	33.39
243.643	36.39
243.822	37.39
244	32.39
244.179	29.39
244.358	30.39
244.536	32.39
244.715	33.39
244.894	31.39
245.072	31.39
245.251	35.39
245.429	35.39
245.608	35.39
245.786	28.39
245.965	31.39
246.143	32.39
246.322	34.39
246.5	36.39
246.679	29.39
246.857	25.39
247.035	30.39
247.214	29.39
247.392	38.39
247.57	37.39
247.749	47.39
247.927	60.39
248.105	56.39
248.283	53.39
248.462	51.39
248.64	44.39
248.818	44.39
248.996	36.39
249.174	42.39
249.352	42.39
249.53	37.39
249.709	39.39
249.887	40.39
250.065	38.39
250.243	42.39
250.421	40.39
250.599	47.39
250.777	45.39
250.954	48.39
251.132	53.39
251.31	55.39
251.488	67.39
251.666	62.39
251.844	60.39
252.022	63.39
252.199	60.39
252.377	52.39
252.555	55.39
252.733	57.39
252.91	54.39
253.088	52.39
253.266	50.39
253.443	50.39
253.621	41.39
253.799	44.39
253.976	42.39
254.154	47.39
254.331	39.39
254.509	41.39
254.686	40.39
254.864	43.39
255.041	47.39
255.219	42.39
255.396	38.39
255.574	41.39
255.751	37.39
255.928	36.39
256.106	41.39
256.283	38.39
256.46	45.39
256.638	43.39
256.815	39.39
256.992	36.39
257.169	42.39
257.347	39.39
257.524	41.39
257.701	37.39
257.878	37.39
258.055	29.39
258.232	34.39
258.409	31.39
258.586	38.39
258.763	37.39
258.94	37.39
259.117	37.39
259.294	38.39
259.471	40.39
259.648	38.39
259.825	34.39
260.002	46.39
260.179	46.39
